# Super Quiz questions, in English.
#   id;category;difficulty;question;right;wrong1;wrong2;wrong3;trivia
# Difficulty runs from 1 to 3. The id matches the Italian bank: the
# same question carries the same number, so the record of what has
# already been asked is shared between the two languages.
# You can add your own by putting a domande.en.csv in the data
# folder (/var/lib/dmd), same format. Yours are never touched by
# updates.
#
# Fonte: OpenQuizzDB (openquizzdb.org) - CC BY-SA 4.0
# 1301 domande.
212-13;Golf;2;How many holes contained the first course of Saint Andrews?;22;26;30;34;The course had twenty-two holes at the beginning before being cut down for the construction of houses.
212-14;Golf;2;What Spanish did golf know apart from its traditional countries?;Ballesteros;Casper;Coody;Aaron;Numerous times a world between 1986 and 1989, he has been one of the leading figures of the sport since the mid-1970s.
212-15;Golf;2;In golf, what is the limit of a water obstacle that crosses a hole?;Yellow picket;Blue Flag;Red ball;White barrier;A route can present tree parts, bushes, but also water bodies or streams that are called water hazards.
212-16;Golf;2;In golf, which anglophone term is used if you make a shot under the par?;Birdie;Eagle;Bogey;Albatross;The Birdie putt signifies that if the ball falls into the hole as a result of this putt, the player will record a birdie.
212-17;Golf;2;Which golf star won the Masters and the British Open in 1990?;Nick Faldo;Larry Nelson;Tom Watson;Dustin Johnson;He won again in 1990 the title of European Tour Player of the Year, to which he adds the title of Player of the Year of the PGA Tour.
212-18;Golf;2;Which of these proposals does not correspond to a name of a golf club?;Eagle;Iron;Wood;Putter;At the start of a course, a golfer must carry a maximum of fourteen clubs with him: the choice is therefore decisive.
212-19;Golf;2;Which golf club can send the ball far enough with a tense trajectory?;Wood;Iron;Hybrid;Putter;The woods exist in sizes 1, 3, 5, 7 and 9, but can go up to 13.
212-20;Golf;2;What effect does a golf ball have on being strongly slowed down to impact?;Backspin;Topspin;Stance;Swing;Often used during approaches to the green, a ball with backspin will fall and then go back a variable distance.
212-23;Golf;3;What professional lawyer was nicknamed the Mozart of golf?;Bobby Jones;Alex Smith;Alec Ross;Chick Evans;The most accomplished amateur golfer nationally and internationally, he played only 53 tournaments and won 23.
212-24;Golf;3;In which year was the first British Open pro played?;1860;1890;1920;1950;Referee tournament until the 1930s, the British Open Pro became one of the Grand Slam tournaments in the 1960s.
212-25;Golf;3;How was golf called for its beginnings in the Netherlands?;Colf;Wolf;Rolf;Dolf;Because of the many exchanges between the Netherlands and Scotland, the Dutch exported this game (kolbe deed meaning concrete).
212-27;Golf;3;How many tourists on average come to play golf in Thailand each year?;400,000;300,000;200,000;100,000;Thailand has made golf a tourism promotion article by offering them a catalog of 280 different courses.
212-28;Golf;3;Which pesticide used on golf courses has been banned in the United States?;Diazinon;Firponil;Novaluron;Spinosad;Diazinon was once used to control the invasion of cockroaches, silverfish, ants and fleas.
212-29;Golf;3;How many depressions do most golf balls put on sale?;450;300;150;600;The impact of a hit ball (one millisecond) determines the speed of the ball, its angle of fire and its speed of rotation.
212-30;Golf;3;What is the most popular female golf course?;LPGA;FGTB;BKCP;CGSP;In 2017, the total female golf tour was $ 67 million, up from $ 58 million in 2008.
223-1;Cryptocurrencies;1;Under what other name is also known specialists cryptocurrency Peercoin?;PPCoin;RipCoin;ConnectCoin;DualCoin;Peercoin was inspired by Bitcoin and shares with him much of his source code as well as his technical implementation.
223-2;Cryptocurrencies;1;In which portfolio can the Ethers be stocked?;Wallet;Basketball;Magnet;Disket;Ethereum is the second largest decentralized cryptographic currency with a capitalization of more than one hundred billion.
223-3;Cryptocurrencies;1;Which cryptocurrency investor is also the creator of the site bitcoin.com?;Roger Ver;Gavin Wood;Charlie Lee;Sunny King;At the end of 2013, Roger Ver donated more than $ 1 million in bitcoins to the Foundation for Economic Education.
223-4;Cryptocurrencies;1;How many crypto-currencies in the infrastructure category are there so far?;A dozen;One hundred;About fifty;A thousand;Despite their small numbers, it is these crypto-currencies that are likely to bring about the most profound changes.
223-5;Cryptocurrencies;1;What does cryptocurrency bring compared to other solutions like PayPal?;Anonymity;Traceability;Identification;Fees;New European directives soon to be transposed into French law will give priority to the fight against money laundering.
223-6;Cryptocurrencies;1;In which year did Bitcoin, the first cryptocurrency, come into being?;2009;2011;2013;2015;As a currency or commodity, bitcoins can be exchanged for other currencies, goods or services.
223-8;Cryptocurrencies;1;In what television series created by Sam Esmail are we talking about Bitcoin?;"""Mr. Robot""";"""Breaking Bad""";"""The Affair""";"""Homeland""";"According to The Guardian in 2016, ""Mr. Robot"" is one of the most exciting series of the moment, refusing to play by the rules."
223-9;Cryptocurrencies;1;On which platform can you buy up to 200 different crypto-currencies?;Bittrex;Cryptopia;Kraken;CoinHouse;Their custom trading engine has been designed to be scalable and to ensure that orders are executed in real time.
223-12;Cryptocurrencies;2;In which year was the Stellar open-source payment protocol founded?;2014;2012;2010;2016;The Stellar procotole is supported by a non-profit foundation, the Stellar Development Foundation.
223-13;Cryptocurrencies;2;What type of cryptocurrency goes well beyond the simple means of payment?;Infrastructure;Social;Shopping;Local;True trucks, we should not call them crypto-currencies, their ambition going beyond payment.
223-14;Cryptocurrencies;2;Which ultra-secure cryptocurrency exclusively targets the legal cannabis market?;PotCoin;PayCoin;ZiftrCoin;QuickCoin;In June 2017, PotCoin sponsored the trip of former NBA star Dennis Rodman, then visiting North Korea.
223-16;Cryptocurrencies;2;What name is the first cryptocurrency designed for Android systems?;MangoCoinz;Burstcoin;Reddcoin;Vertcoin;MangoCoinz uses the sensors on your smartphone or tablet to convert energy to money movements.
223-18;Cryptocurrencies;2;Which cryptocurrency exploits the unused disk space of a computer?;Burstcoin;Vertcoin;NameCoin;MangoCoinz;Free space is enough to check the Burstcoin blockchain transactions and receive Burst for this job.
223-19;Cryptocurrencies;2;Which developer is since its beginnings at the heart of cryptocurrency Peercoin?;Sunny King;Charlie Lee;Roger Ver;Gavin Wood;Peercoin was inspired by Bitcoin and shares with him much of his source code as well as his technical implementation.
223-20;Cryptocurrencies;2;Which cryptocurrency tries to encourage the production of photovoltaic electricity?;SolarCoin;Burstcoin;Vertcoin;NameCoin;The Foundation has designed SolarCoins for 40 years to generate 97 500 TWh of solar power.
223-21;Cryptocurrencies;3;Which of these cryptocurrency trading platforms was created in 2017?;Binance;CoinBase;Bibox;Bittrex;On Binance, a global platform, you can trade a large number of different Alt-coins with Bitcoin or Ethereum.
223-23;Cryptocurrencies;3;Which computer doctor has published the Polkadot whitepaper?;Gavin Wood;Charlie Lee;Sunny King;Roger Ver;Thanks to Polkadot, different blockchains can interchange messages securely and without a trusted third party.
223-24;Cryptocurrencies;3;"Which cryptocurrency has the slogan ""Unbank the banked""?";OmiseGO;PotCoin;Burstcoin;SolarCoin;OmiseGO wants total decentralization of financial flows coupled with widespread access to traditional financial tools.
223-25;Cryptocurrencies;3;What kind of business cryptocurrency is often nicknamed Bitcoin 2.0?;Infrastructure;Social;Shopping;Local;Infrastructure projects aim to build real alternatives to existing financial systems.
223-26;Cryptocurrencies;3;Which local cryptocurrency is intended for the inhabitants of Iceland?;AuroaCoin;NEO;PeerCoin;Litecoin;The coins were distributed free of charge to the 330,000 Icelandic citizens via a dropping on 25 March 2014 at midnight.
223-27;Cryptocurrencies;3;Which of these crypto-currencies can be used for long-term investments?;NxT;Reddcoin;PeerCoin;NameCoin;Nxt was conceived as a flexible platform around which financial applications and services can be built.
223-28;Cryptocurrencies;3;Which bitcoin trading platform was bought by Mark Karpeles?;Mt. Gox;CoinBase;Binance;Huobi;Its brutal collapse in February 2014 was due to hacking resulting in a loss of 744,408 bitcoins.
223-30;Cryptocurrencies;3;Which Chinese cryptocurrency is similar to Ethereum?;NEO;NxT;PPCoin;XRP;Developed since 2014, NEO enables the implementation of smart contracts in many programming languages.
224-1;Cacti;1;What do cacti store in their tissues to deal more effectively with drought?;Suc;Earth;Thorns;Salt;They are almost all succulent or succulent plants, that is to say xenophytes plants that store reserves of juice.
224-2;Cacti;1;How many species does the Cactaceae family include?;2,500;1,500;3,500;4,500;In common parlance, the word cacti often refers to the prickly pear, a common plant on the Mediterranean coast.
224-3;Cacti;1;What form of cactus is often appreciated by collectors?;Monstrous;Shrub;Climbing;Globular;The origin of the phenomenon is unknown, probably due to mutations divided into two categories: fasciation and cristation.
224-5;Cacti;1;At what time of the day do cacti absorb carbon dioxide?;The night;The day;Day and night;Never;Unlike most plants, cacti have a crassulacenic acid metabolism (CAM) to fix carbon.
224-8;Cacti;1;What is the most appropriate temperature for the winter break of the cactus?;7° C;12° C;17° C;22° C;During the summer, a good watering once a week is enough, although cacti can easily do without water for a long time.
224-9;Cacti;1;How much light does a cactus need to flourish?;The maximum;Many;A little;None;However, after wintering, do not expose your cacti directly in direct sunlight but prefer a gradual return to light.
224-10;Cacti;1;In which regions of the world do cacti grow best?;Deserts;Plains;Prairies;Mountains;Cacti are found mainly in Mexico, the United States, the Mediterranean Rim, the Sahara and Australia.
224-11;Cacti;2;How many lodges does the cactus fruit berry contain?;Only one;Two;Three;Four;The fruit of the cactus must be a single bay because there are no internal partitions separating seeds or groups of seeds.
224-12;Cacti;2;Which cactus was formerly used for ritual purposes by Amerindians?;Peyotl;Hylocereus;Cereus;San Pedro;This cactus contains several alkaloids including mescaline, used for its enthesogenic, psychotropic and hallucinogenic properties.
224-13;Cacti;2;What does the ancient Greek word kaktos mean, where does the name cactus come from?;Thistle;Spiked;Sun;Resin;It was used as the name of the first genus of these plants by Carl von Linné, before others were separated.
224-14;Cacti;2;In how many genera are distributed the 2 500 known cacti species?;90;70;50;30;Systematically, genus is a taxonomic rank that groups together a set of species that share similar characteristics.
224-15;Cacti;2;Which cacti have the appearance of classic shrubs and their true leaves?;Primitives;Columns;Globular;Epiphytes;Pereskia is a kind of cactus from the tropical areas of America that has the rare characteristic of wearing visible leaves.
224-16;Cacti;2;In how many morphological types can cactus be grouped?;Five;Four;Six;Seven;Primitive cactus, opunum, columnar cactus, globular cactus and epiphytic cactus with flattened stems are the five morphological types.
224-19;Cacti;2;Which technique easily allows the multiplication of cacti?;Cutting;Cernage;Staking;Marcottage;Cutting consists of giving birth to a new individual from an isolated organ or organ fragment.
224-20;Cacti;2;Which French car brand offers a model called Cactus?;Citroen C4;Audi Q2;Nissan Juke;Peugeot P4;The C4 Cactus is a compact sedan, initially typed crossover, presented on February 5, 2014, the birthday of André Citroën.
224-21;Cacti;3;In 1753, which naturalist grouped the 22 known species of cactus?;Carl von Linné;Olof Celsius;Daniel Rolander;Erik Acharius;This Swedish naturalist, who devoted his life to living beings, laid the foundations of the modern system of binomial nomenclature.
224-22;Cacti;3;How many cactus species today have medicinal and / or veterinary use?;64;94;34;4;64 % of threatened cacti are used by humans in one of these forms and 57 % (236 species) in horticulture.
224-24;Cacti;3;What is the highest species of cactus known today?;Pachycereus pringlei;Harrisia fragrans;Opuntia rufida;Rhipsalis russellii;With a trunk a meter in diameter, its funnel-shaped white flowers 8 cm long appear only in adults.
224-25;Cacti;3;What is the name of an abnormal growth of the top of a cactus stem?;Cristation;Resupination;Serotiny;Ostiole;Crucation is a form of plant tematology that consists of the abnormal growth of the top of a stem.
224-26;Cacti;3;Which columnar cacti is known to contain mescaline?;San Pedro;Parodia;Oroya;Ferocactus;This fast-growing columnar cactus, native to the Peruvian Andes, grows between 2 000 and 3 000 m altitude.
224-28;Cacti;3;Which cactus produces the pitaya, also called the dragon fruit?;Hylocereus;Peyotl;San Pedro;Cereus;The flesh of the pitaya is edible and resembles by its texture and the presence of small black peepers to that of the kiwi, with a softer taste.
232-2;OpenBSD;1;Which engineer was behind the creation of the OpenBSD system?;Theo de Raadt;Alan Cox;Linus Torvalds;Richard Stallman;It was after his exclusion from the NetBSD board that Theo de Raadt founded the OpenBSD project in 1994.
232-3;OpenBSD;1;OpenBSD came from the separation of what other operating system?;NetBSD;Fedora;Debian;Solaris;NetBSD is entirely based on free software, most of the components being subject to the BSD License.
232-4;OpenBSD;1;Which of these elements enhances the quality of the OpenBSD project?;Documentation;Design;Price;Flexibility;Source code freedom, quality of documentation, security and integrated cryptography are the main ingredients of OpenBSD.
232-6;OpenBSD;1;What name was given to the mascot of the free OpenBSD project?;Puffy;Tux;Dogcow;Wilber;Puffy is used to signify the intention of designers to make an operating system particularly hard to attack.
232-7;OpenBSD;1;How often does the OpenBSD team release a new version?;Six months;Three years;Two years;Five years;According to undeadly.org, the OpenBSD project suffered financial losses of around $ 20,000 a year in 2004 and 2005.
232-8;OpenBSD;1;What is the group's best-known OpenBSD side project?;OpenSSH;CrossCrypt;CipherShed;Cryptoloop;OpenSSH is a set of free IT tools allowing secure communications on a computer network.
232-9;OpenBSD;1;What event brings a group of OpenBSD developers together over several days?;Hackathon;Sicob;CeBIT;Museomix;The philosophy of the hackathon has its source in the ideas of the Free / Libre Open Source Software movements.
232-10;OpenBSD;1;What do OpenBSD developers permanently achieve?;Audits;Conferences;Sketch;Songs;The project practices code audits which are considered to be important elements of the security of a system.
232-11;OpenBSD;2;In how many CVS repositories is the OpenBSD kernel developed?;One;Two;Three;Four;Third party software is offered in binary packages or can be compiled from source using the collection of ports.
232-12;OpenBSD;2;From which city is Theo de Raadt coordinating the OpenBSD project?;Calgary;Nagano;Innsbruck;Grenoble;The city of Calgary, east of the Rocky Mountains, is a well-known destination for winter sports and eco-tourism.
232-13;OpenBSD;2;After the release of which version of NetBSD was the OpenBSD project created?;1.0;1.5;2.0;2.5;Theo De Raadt divested and created the OpenBSD system in 1994 from version 1.
232-14;OpenBSD;2;What algorithm was added for password encryption on OpenBSD?;Blowfish;Camellia;Skipjack;Square;Designed by Bruce Schneier, Blowfish uses a block size of 64 bits and the variable length key can range from 32 to 448 bits.
232-15;OpenBSD;2;How is C code converted to the classic pre-ANSI format for OpenBSD programmers?;ANSI;TSE;JSA;CSTB;This should not imply changes in functionality and is only done for readability and consistency.
232-16;OpenBSD;2;What term denotes new software created from existing software?;Fork;Commit;Trunk;Merge;A fork can be beneficial for a given project when its current governance leads, for example, to an impasse.
232-17;OpenBSD;2;Which company injected significant cash to support OpenSSH?;Microsoft;Apple;Facebook;Twitter;In 2016, Microsoft Corporation revenue was $ 89.95 billion with 120,000 employees in 107 countries.
232-18;OpenBSD;2;For whom is the OpenBSD system especially interesting?;Developers;Users;Commercial;Internet users;Many users are unfamiliar with OpenBSD and are turning to more popular systems like Linux or FreeBSD.
232-20;OpenBSD;2;Which secure programming interface (API) is often associated with strlcat?;Strlcpy;Sudo;Wget;Chmod;A programming interface is a clearly defined facade by which software offers services to other software.
232-22;OpenBSD;3;What own open source license is used by OpenBSD?;ISC;LPPL;SPDX;CeCILL;This own license led to a comprehensive audit of licenses and replacements, or even deletions of licensed codes.
232-23;OpenBSD;3;What does the mascot regularly used by the OpenBSD project represent?;Diodon;Sperm whale;Wildebeest;Hat;These species are often called hedgehog fish, porcupine fish or sea hedgehog.
232-24;OpenBSD;3;With which company did Theo de Raadt release OpenBSD 2.3?;Secure Networks inc.;Cisco;Sysdream;Corail Systems;SNI was a local security software company that developed a network security audit tool called Ballista.
232-25;OpenBSD;3;Who discovered a flaw in the OpenSSH code in 2002?;Mark Dow;Joel Knight;Chris Cappuccio;Steven Mestdagh;It was the first vulnerability discovered in the default installation of OpenBSD allowing access to the superuser account.
232-27;OpenBSD;3;What memory protection technique is implemented in the OpenBSD code?;ProPolice;LinShare;ClamWin;PhotoRec;The Stack-Smashing Protector protection was originally written, and is still maintained, by Hiroaki Etoh of the company IBM.
232-28;OpenBSD;3;How many hardware platforms has OpenBSD run on?;32;22;12;42;OpenBSD can also run programs compiled for Linux (on i386 processors only).
232-29;OpenBSD;3;Which OpenBSD group project can replace sendmail?;OpenSMTPD;OpenNTPD;OpenBGPD;OpenCVS;Development of OpenSMTPD began in late 2008. It first appeared in OpenBSD 4.6.
232-30;OpenBSD;3;Which heavily modified version of Apache is integrated with OpenBSD?;1.3;2.3;3.3;4.3;Maintained within the Apache foundation, distributed under the Apache license, this HTTP server is the most popular on the web.
236-3;Disco hits;1;What disco tube was originally written for Stacy Lattisaw?;"""Ring My Bell""";"""Shadow Dancing""";"""Viva America""";"""Copacabana""";"The song ""Ring My Bell"" is characterized by the sound of a chime and the Synare electronic drums playing in a high tone."
236-4;Disco hits;1;What title represents the first international success of the Boney M. group?;"""Daddy Cool""";"""Sunny""";"""Ma Baker""";"""Rasputin""";Boney M. was a Jamaican-West Indian disco-pop vocal group created and directed by German producer Frank Farian.
236-6;Disco hits;1;What Gibson Brothers title earned them fourteen gold records?;"""Cuba""";"""Mariana""";"""Que Sera Mi Vida""";"""Oooh What a Life""";It was in 1976 that the Gibson brothers (Chris, Patrick and Alex), originally from Martinique, formed the Gibson Brothers group.
236-7;Disco hits;1;Which Gloria Gaynor's disco hit is a symbol of women's emancipation?;"""I Will Survive""";"""Be Mine""";"""Love Affair""";"""Set Me Free""";This disco tube also became the anthem of the French football team during its victory at the 1998 World Cup.
236-8;Disco hits;1;"To which group do we owe the global tube ""Last Night a D.J. Saved My Life""?";Indeep;Inner Life;Heatwave;Hot Chocolate;"In 2001, the Black Eyed Peas took over this title which they sampled and remixed in the song ""Request Line"" on the album ""Bridging The Gap""."
236-9;Disco hits;1;Which disco-funk song from Lipps Inc. was released in 1980?;"""Funkytown""";"""Designer Music""";"""Power""";"""Hold Me Down""";This is the main success of the group, which has reached the top of international charts and certified platinum record.
236-10;Disco hits;1;What is the best-selling single disco of the Atlantic label?;"""Le Freak""";"""Sweet dynamite""";"""Dancin'""";"""Ten Percent""";"The Chic group composed this song, originally ""Fuck off"", after being kicked out of Studio 54."
236-11;Disco hits;2;What title of Alain Chamfort pays tribute to the navigator Alain Colas?;"""Manureva""";"""Géant""";"""Bambou""";"""Paradis""";"When it was released, ""Manureva"" met with enormous commercial success, managing to rank second in the charts."
236-12;Disco hits;2;Which Diana Ross hit was written by the members of the Chic group?;"""Upside Down""";"""Remember Me""";"""Surrender""";"""Love Child""";It has been sampled by Salt-n-Pepa, Kid Rock, Missy Elliott, Destiny's Child, Alcazar, Puff Daddy, Risquee, Collette and MC Lyte.
236-13;Disco hits;2;"Which artist is known for his title ""Rock Your Baby"" released in 1974?";George McCrae;Edwin Starr;Marvin Gaye;Bobby Byrd;"According to John Lennon himself, ""Rock Your Baby"" is an inspiration for his song ""Whatever Gets You Thru the Night""."
236-14;Disco hits;2;What is the most famous song of the Hot Chocolate group?;"""You Sexy Thing""";"""Cheri Babe""";"""Man to Man""";"""Love is Life""";The song is distinguished by its six-note riff that repeats intermittently, played on an electric guitar.
236-15;Disco hits;2;Which Loleatta Holloway hit was taken from the album of the same name?;"""Love Sensation""";"""Strong Enough""";"""I Survived""";"""So Sweet""";Written and produced by Dan Hartman, this song reached the top of the Hot Dance Club Play charts in September 1980.
236-16;Disco hits;2;Which disco group owes its name to the capital of Canada?;Ottawan;Toronto;Montreal;Vancouver;"The duo Jean Kluger / Daniel Vangarde, who composed songs for Gibson Brothers, among other things wrote them the hit ""D.I.S.C.O.""."
236-17;Disco hits;2;Who wonders if he is sexy in a disco tube released in 1978?;Rod Stewart;Walter Murphy;Martin Stevens;Jimmy Somerville;After being convicted of plagiarism against Jorge Ben, Rod Stewart agreed to pay the royalties for this disc to Unicef.
236-18;Disco hits;2;"Who recorded ""You Make Me Feel"", later taken over by Jimmy Somerville?";Sylvester;Randy Jones;Dan Hartman;Bobby Farrell;Sylvetser is positive, and engages in prevention and will continue to record albums intended for the nightclub tracks.
236-19;Disco hits;2;"Which Trammps title is included in the film ""Saturday Night's Fever""?";"""Disco Inferno""";"""Starvin'""";"""Body Contact""";"""Slipping Out""";"Cyndi Lauper made a cover of this song in the soundtrack of the film ""A night at the Roxbury"" and Tina Turner in that of ""Tina""."
236-20;Disco hits;2;"Which singer is best known for the title ""I Love to Love""?";Tina Charles;Sharon Redd;Roberta Kelly;Madleen Kane;"The collaboration with Biddu continued with the next album and another hit song, ""Dance Little Lady Dance""."
236-21;Disco hits;3;"Who won a Grammy thanks to ""Don't Leave Me This Way""?";Thelma Houston;Kiki Dee;Diana Ross;Shanice Wilson;"The tube was adapted in French by Sylvie Vartan under the title ""Ne pars pas comme ca"" (2LP ""Live au Palais des congres"", 1977)."
236-22;Disco hits;3;What was the first great success of the American singer and bass player Dan Hartman?;"""Instant Replay""";"""Second Nature""";"""White Boy""";"""Images""";"Dan Hartman is known for his titles ""Free Ride"", ""I Can Dream About You"", ""Instant Replay"", ""Love Sensation"" and ""Relight My Fire""."
236-23;Disco hits;3;"Which Quebec singer was successful with ""Come To Me""?";France Joli;Tabitha Lemaire;Fanny Bloom;Chantal Renaud;Discovered by Tony Green, France Joli is one of the many artists of the Prelude label who has accumulated disco hits.
236-24;Disco hits;3;"Who produced George Benson's ""Give Me the Night"" album?";Quincy Jones;Don Costa;Buddy Greco;Edgar Sampson;The album is often described as one of the tops of the more commercial albums of the guitarist who mixes genres.
236-25;Disco hits;3;Which Gino Soccio album has become and remains a disco classic?;"""Outline""";"""Remember""";"""Face To Face""";"""Closer""";Gino Soccio remains the only disco artist to have three singles from his first albums in the best musical rankings.
236-26;Disco hits;3;"Under what name did Isabelle Morizet release ""Sing to me Mama""?";Karen Cheryl;Sheila;Amanda Lear;Anita Ward;"Karen Cheryl participated as a chorister in a song from Liane Foly's album, released in 2001, ""Entre Nous""."
236-27;Disco hits;3;"Which Whitney Houston producer released ""Let's All Chant""?";Michael Zager;Nile Rodgers;Patrick Cowley;Bobby Orlando;Although it is a disco title, this 1978 title contains passages played on clarinet, harpsichord and trumpet.
236-28;Disco hits;3;"In which country did ""Born to be Alive"" first succeed?";Italy;Switzerland;Germany;Spain;With 56 gold records obtained in 25 countries, Patrick Hernandez reports that the single earns him between 800 and 1,500 euros per day.
236-29;Disco hits;3;"In which album did the title ""Where are the women?"" by Patrick Juvet appear?";"""Paris by night""";"""Chrysalide""";"""I Love America""";"""Lady night""";This disco sound track marks a new collaboration between Patrick Juvet (composer) and Jean-Michel Jarre (lyricist).
236-30;Disco hits;3;Which Van McCoy disco song did he write in just a few hours?;"""The Hustle""";"""Cupid""";"""Car Wash""";"""Disco Duck""";The title sold ten million copies and received the Grammy Award for best pop instrumental track in 1976.
237-4;Bees and hives;1;What do bees do flying from flower to flower in search of food?;They are foraging;They ruminate;They skate;They draw;The bee harvests in nature nectar, propolis, honeydew and pollen.
237-5;Bees and hives;1;What important phenomenon does the bee provide by foraging?;Pollination;Germination;Sporulation;Introgression;Plants contribute to the diet of pollinators by providing them with excess pollen or nectar.
237-6;Bees and hives;1;Which of these is not a bee product?;Butter;Honey;Wax;Jelly;These products are stored in galleries for solitary species, complex assemblies for social species.
237-7;Bees and hives;1;Who is the only fertile female individual in a bee colony?;Queen;Worker;Wasp;Hornet;The queen, with a more elongated abdomen, is usually the mother of most, if not all, bees in the hive.
237-8;Bees and hives;1;Which honey bee is the product of the hatching of an unfertilized egg?;False drone;Stick insect;Tick;Beetle;Unlike the female worker bee, the drone has no stinger and does not harvest nectar or pollen.
237-9;Bees and hives;1;What little bee delighted children on television in the 1980s?;Maya;Heidi;Tao Tao;Zigby;Maya discovers the world in the company of her friends Willy the bee, Flip the grasshopper, Max the earthworm and Alexander the mouse.
237-10;Bees and hives;1;How many species of bees are listed so far on the planet?;20,000;15,000;10,000;5,000;Bees can be classified according to their way of life: domestic, wild, solitary or social bees.
237-11;Bees and hives;2;What name is given to a group of bees living in society?;Colony;Ecotype;Niche;Guild;In biology, a colony is a group of living organisms of the same species gathered together according to a particular way of life.
237-12;Bees and hives;2;Which bee species is probably the best known in Europe?;Apis mellifera;Apis cerana;Apis florea;Apis dorsata;Semi-domestic, the genus name Apis is the Latin term for bee, and mellifera means that gives honey.
237-13;Bees and hives;2;What is the average lifespan of a bee during the summer months?;One month;Two months;Three months;Four months;Feeding on the nectar of flowers, a bee can live up to ten months in winter and only one month in summer.
237-14;Bees and hives;2;What expression denotes a species of bee living in a colony?;Social bee;Parasitic bee;Lonely bee;Honey bee;Other species are parasitic bees or cuckoo bees who practice cleptoparasitism.
237-15;Bees and hives;2;What is the larva of a future queen bee exclusively fed on?;Royal jelly;Insects;Salt;Sediments;Royal jelly is the secretion product of worker bees, between the fifth and fourteenth day of their existence.
237-17;Bees and hives;2;Which bee is the big beekeeping favorite in Europe?;Black bee;Red bee;Blue bee;White bee;Its original range stretched from western Russia to northern Europe and possibly the Iberian Peninsula.
237-18;Bees and hives;2;What happens when a bee uses its notched sting to sting?;She dies;She sleeps;It swells;She drinks;The sting involves part of the internal organs of the bee, including its venom sac, which is almost always fatal to the bee.
237-20;Bees and hives;2;What animated film tells the life of a freshly graduated bee?;"""Bee Movie""";"""Rosa""";"""Happy Feet""";"""Le Lorax""";This animated film in computer graphics released in 2007 was written and produced by Jerry Seinfeld for DreamWorks SKG.
237-22;Bees and hives;3;How many castes does a bee colony consist of?;Three;Four;Five;Six;The queen, the only fertile female in the group, a majority of workers and males (or drones) who fertilize future queens.
237-23;Bees and hives;3;Which bees use galleries dug in the wood?;Xylicoles;Rubicoles;Horticultural;Wineries;A xylophagus is a living organism whose diet consists mainly of sapwood, but also of perfect wood.
237-24;Bees and hives;3;How many eggs can the queen bee lay approximately in a year?;400,000;300,000;200,000;100,000;When its spermatheca begins to empty, it can no longer lay workers' eggs and its distribution of pheromones changes.
237-26;Bees and hives;3;In which maternity of the hive develop the future bees?;Couvain;Beaker;Dormitory;Levant;It is generally located in the center of the hive and is surrounded by honeycombs and pollen (bee bread) to feed it.
237-28;Bees and hives;3;What is the practice of treating with bee products?;Apitherapy;Oligotherapy;Phytotherapy;Ayurveda;Apitherapy suggests using the supposed properties of honey, propolis, bee venom, royal jelly and pollen.
237-29;Bees and hives;3;What shock can a bee sting sometimes cause on humans?;Anaphylactic;Perforin;Antigen;Macrophage;It is a manifestation of immediate hypersensitivity due to the release of vasoactive mediators in a sensitized subject.
237-30;Bees and hives;3;What have replaced Napoleon Bonaparte's imperial bees?;Lily flower;Myosotis;Blueberry;Clover;The golden fleur-de-lis on the azure field became the arms of France and the specific emblem of the kings of France.
238-1;Britney Spears;1;What year was Britney Spears born in Mississippi?;1981;1984;1978;1987;Britney Spears' parents are Lynne Irene Bridges, former school teacher, and James Parnell Spears, real estate agent.
238-2;Britney Spears;1;How many diamond discs did Britney Spears have in assets at the start of 2020?;Two;One;Three;Four;She is the artist holding the most diamond discs in the United States, tied with Michael Jackson, Madonna and Celine Dion.
238-3;Britney Spears;1;What style is Britney Spears credited with influencing the renaissance?;Teen pop;Noise pop;J-pop;Europop;"The release of his fourth studio album in 2003, ""In the Zone"", was a worldwide success thanks to his second single, ""Toxic""."
238-4;Britney Spears;1;"How is Britney Spears dressed in the clip ""... Baby One More Time""?";In school;In cosmonaut;As a lioness;Police;To promote her single, she toured shopping malls in most major cities in the United States.
238-5;Britney Spears;1;"Who did Britney Spears write ""Heart-to-Heart"", her first book?";His mother;His sister;His brother;His father;"She will publish this book after her first world tour, ""Oops! ... I Did It Again World Tour"", which raised $ 45 million."
238-6;Britney Spears;1;On which hook Britney Spears was one of the jurors?;"""The X-Factor""";"""American Idol""";"""The Simple Life""";"""Celebrity Boxing""";In May 2012, Britney Spears became a juror for the second season of TV hooks, winning a $ 15 million contract.
238-7;Britney Spears;1;With which of her spouses did Britney Spears appear in her own reality TV?;Kevin Federline;David Lucado;Jason Trawick;Charlie Ebersol;"The program ""Britney and Kevin: Chaotic"", broadcast from May 17, 2005 to June 14, 2005, received mainly negative reactions."
238-8;Britney Spears;1;Which Britney Spears title won the Grammy for best dance song in 2004?;"""Toxic""";"""Soda Pop""";"""Stronger""";"""Lucky""";"Britney Spears has performed ""Toxic"" in a number of live appearances, including the NRJ Music Awards in 2004."
238-10;Britney Spears;1;"With whom did Britney Spears sing a duet ""Me Against the Music""?";Madonna;Jennifer Lopez;Christina Aguilera;Dido;At the end of the clip, Britney Spears and Madonna meet nose-to-nose and Madonna disappears before Britney gives her a kiss.
