# Le domande di Super Quiz, in italiano.
#   id;categoria;difficolta;domanda;giusta;sbagliata1;sbagliata2;sbagliata3;curiosita
# La difficolta' va da 1 a 3. L'identificativo e' lo stesso della
# banca inglese: la stessa domanda ha lo stesso numero, cosi' il
# conto di quelle gia' uscite vale per tutte e due le lingue.
# Puoi aggiungerne di tue mettendo un domande.it.csv nella cartella
# dati (/var/lib/dmd), con lo stesso formato. Quelle tue non vengono
# mai toccate dagli aggiornamenti.
#
# Fonte: OpenQuizzDB (openquizzdb.org) - CC BY-SA 4.0
# 1301 domande.
239-29;Instagram;3;Quanti inserzionisti ha contato l'app Instagram nel 2016?;200.000;150.000;100.000;50.000;L'applicazione Instagram è offerta gratuitamente agli utenti, i profitti derivanti dai contratti pubblicitari degli inserzionisti.
241-1;La saga di Alien;1;"In quale anno ""Alien, l'ottavo passeggero"" è andato nei cinema in Belgio?";1979;1974;1984;1989;"Il successo del film ha generato un franchise, tra cui tre sequel diretti appartenenti alla saga ""Alien"" e alla sua eroina Ellen Ripley."
241-2;La saga di Alien;1;"Qual è il nome dell'androide che viaggia a bordo del Betty in ""Alien, the resurrection""?";Chiama;Vescovo;Fiorina;Karl;In origine, era Angelina Jolie a interpretare il ruolo di Android Annalee Call, una giovane recluta curiosa a bordo del Betty.
241-3;La saga di Alien;1;"Qual è il tipo di veicolo spaziale del film ""Alien, l'ottavo passeggero""?";Commerciale;Sperimentale;Turista;Scienziato;Nel 2122, il mercantile interstellare Nostromo, tornando sulla Terra al termine della sua missione di raffineria, ricevette un segnale acustico.
241-4;La saga di Alien;1;Quale parassita genera embrioni nella gola degli umani?;Facehugger;Facebunker;Faceleader;Facepower;Questo hugger a viso molto veloce è anche in grado di correre e saltare su lunghe distanze.
241-5;La saga di Alien;1;"Come è morto Ripley nel film ""Alien 3"" diretto da David Fincher?";Suicidio;Omicidio;Annegamento;Elettrocuzione;Se nell'edizione del 1992, la regina aliena lascia il corpo di Ripley quando si suicida, non è il caso della versione lunga.
241-7;La saga di Alien;1;Che animale domestico hanno i membri del Nostromo?;Gatto;Anatra;Cane;Ratto;Aiutato dall'equipaggio, il gatto Jones avrà il pesante compito di cercare di sopravvivere tra gli alieni presenti nel suo veicolo spaziale.
241-9;La saga di Alien;1;"In quale categoria il film ""Alien 3"" ha vinto un MPSE Awards?";Modifica del suono;Effetti speciali;Realizzazione;Musica;I nomi dei membri attivi compaiono generalmente nei titoli di coda dei film con le lettere post nominali MPSE.
241-10;La saga di Alien;1;"Quale attrice si esibisce con il panico Ellen Ripley nella saga ""Alien""?";Sigourney Weaver;Cameron Diaz;Jodie Foster;Michelle Pfeiffer;"Nel 1985, ha sposato Jim Simpson, un regista teatrale che le ha offerto un ruolo nel 1986 in ""Il mercante di Venezia""."
241-11;La saga di Alien;2;"In ""Alien"", quale compagnia invia coloni ai pianeti per terraformarli?";Weyland;Harley;Sulaco;Benedetto;Le sue competenze: laboratori, industria, terraformazione, colonizzazione di pianeti, raffinazione dei minerali e trasporto merci.
241-12;La saga di Alien;2;"Come è morto Newt nel film ""Alien 3"" del 1992?";Annegamento;Elettrocuzione;Strangolamento;Suicidio;Durante lo schianto dell'USS Sulaco, Hicks si impalò su un cilindro di sicurezza e Newt affogò nel suo cryotube.
241-14;La saga di Alien;2;"Qual è il nome dell'ufficiale scientifico in ""Alien, l'ottavo passeggero""?";Ash;K;Giovanni;Pace;Il liquido biancastro che fuoriesce dal suo corpo dopo un colpo di estintore sulla testa rivela quindi che Ash è un androide.
241-15;La saga di Alien;2;Qual è la caratteristica molto specifica del sangue dello xenomorfo alieno?;Acido;Verde;Fosforescente;Blu;Il sangue di xenomorfo è un potente acido molecolare in grado di rosicchiare anche il metallo più robusto.
241-16;La saga di Alien;2;"Qual è il nome dell'astronave usata in ""Alien, l'ottavo passeggero""?";Nostromo;Nostrado;Nostradamus;Nobuco;"""Nostromo"" è anche il nome di un romanzo di Joseph Conrad, pubblicato nel 1904, nonché di una serie TV prodotta da Alastair Reid."
241-17;La saga di Alien;2;Che professione esercitava Ripley prima di incontrare gli alieni?;Pilota;Meccanico;Scienziato;Archeologo;Ellen Ripley è interpretata dall'attrice americana Sigourney Weaver e appare in quattro film e diversi videogiochi.
241-18;La saga di Alien;2;"Nel 1980, ""Alien, l'ottavo passeggero"" ricevette il premio Hugo per il migliore...";Film;Scenario;Ruolo secondario;Costume;I vincitori vengono eletti dai fan della World Science Fiction Society e ricevono un trofeo a forma di razzo.
241-19;La saga di Alien;2;"In che anno è stato prodotto il film ""Prometheus"", prodotto e diretto da Ridley Scott?";2012;2010;2014;2008;"Questo film era originariamente programmato come prequel diretto del secondo lungometraggio di Ridley Scott, ""Alien, l'ottavo passeggero""."
241-20;La saga di Alien;2;"Qual era il nome del computer di bordo per il film ""Alien, l'ottavo passeggero""?";Mamma;Papà;Anna;Thelma;Il computer di bordo (chiamato Mamma) interruppe il viaggio del Nostromo e svegliò l'equipaggio tenuto in biostasi.
241-21;La saga di Alien;3;"Perché il computer di bordo del Sulaco sta espellendo la capsula di Ripley da ""Alien""?";Fuoco;Inondazione;Ribellione;Guasto del motore;Divorato dalle fiamme, il computer di bordo del Sulaco ha evacuato i quattro criotubi da EEV (Emergency Escape Vehicle).
241-23;La saga di Alien;3;Al cinema, per quale crimine il dottor Clemens sta scontando una sentenza su Forina 161?;Omicidio;Stupro;Sequestro;Rapina;Per il doppiaggio francese di Clemens nella versione lunga, Patrick Osmond ha dovuto sostituire Daniel Sarky, morto nel 1999.
241-24;La saga di Alien;3;Su quale pianeta Ripley sbarca e scopre gli alieni?;LV-426;LV-532;LV-712;LV-544;LV-426 è il pianeta in cui l'equipaggio di Nostromo scopre una nave di una specie sconosciuta e in cui uno dei membri è infetto.
241-25;La saga di Alien;3;"Nella saga ""Alien"", quale di questi androidi puoi trovare a bordo del Sulaco?";Vescovo;Giger;David;Chiama;"Bishop è un androide intelligente interpretato da Lance Henriksen nella seconda opera della saga, ""Aliens, le retour"", pubblicata nel 1986."
241-26;La saga di Alien;3;A quale metallo prezioso furono assegnati i prigionieri di Fury 161?;Platino;Palladio;Denaro;Oro;Estremamente inospitale, spazzato da forti venti, il pianeta Fiorina-16 ospita il penitenziario di classe C Fury-161.
241-27;La saga di Alien;3;"In ""Alien"", dopo quante fertilizzazioni muore un Superfacehugger?";Due;Tre;Quattro;Cinque;FaceHugger ricorda vagamente un ragno color carne, con otto gambe incernierate simili alle dita umane.
241-28;La saga di Alien;3;"Qual è il nome della figlia di Ripley di cui parliamo in ""Alien, il ritorno""?";Amanda;Mathilda;Johanna;Laura;Ripley è solo, a volte nonostante se stessa, perché tutti quelli che le sono vicini, la famiglia, gli amici o i colleghi quasi sempre muoiono.
241-29;La saga di Alien;3;In quale rifugio di salvataggio Nostromo Ripley si è rifugiato?;Narcicuss;Sulaco;Nirvana;Nautilus;La sua navetta sarà finalmente trovata nel 2179 e rimpatriata alla stazione orbitale Gateway, situata in orbita attorno alla Terra.
241-30;La saga di Alien;3;"Qual è il numero di Ripley, menzionato nel film ""Alien, il ritorno""?";14472;14475;13472;12475;Van Leuwen afferma che il numero di Ripley è 14472, ma sullo schermo dietro di esso, dice 14672 (in pausa sull'immagine).
243-1;Brad Pitt al cinema;1;"Che ruolo ha Brad Pitt nel film di Guy Ritchie ""Snatch""?";Zingaro;Ladro;Rivenditore;Commerciale;"Il film è stato girato con lo stesso spirito e con parte della distribuzione del film di Guy Ritchie, ""Arnaques, Crimes et Botanique""."
243-2;Brad Pitt al cinema;1;"Qual è il grado di Brad Pitt nel film ""Inglorious Basterds"" di Quentin Tarantino?";Tenente;Capitano;Colonnello;Maggiore;La storia si svolge in Francia durante la seconda guerra mondiale e racconta la vendetta di una giovane ebrea, Shosanna Dreyfus.
243-3;Brad Pitt al cinema;1;Quale attrice Brad Pitt si è sposato a Var il 23 agosto 2014?;Angelina Jolie;Juliette Lewis;Jennifer Aniston;Gwylnette Paltrow;Si sono fidanzati nell'aprile 2012, l'anello di fidanzamento offerto da Brad ad Angelina valeva quasi $ 500.
243-4;Brad Pitt al cinema;1;Cosa c'è di speciale in Benjamin Button nel film di David Fincher?;Nato vecchio;Sordi nati;Nato cieco;Nato muto;La storia di Eric Roth e Robin Swicord si ispira al racconto omonimo risalente al 1922 e scritto da F.
243-7;Brad Pitt al cinema;1;"In che anno il thriller americano ""Seven"" è arrivato sugli schermi?";1995;1985;2001;2005;"Il film segna la nascita di una forte amicizia tra Brad Pitt e David Fincher, che dirigerà ""Fight Club"" e ""Benjamin Button""."
243-8;Brad Pitt al cinema;1;Nel cinema, qual è lo scopo del fight club gestito dall'enigmatico Tyler Durden?;Infrangere le regole;Diventa un assassino;Crea uno spettacolo;Vendita di farmaci;Nel film, Tyler Durden gestisce un club di combattimento clandestino che consente ai suoi membri di evacuare la loro infelicità dalla violenza.
243-9;Brad Pitt al cinema;1;"Cosa obbliga gli uomini a vivere sottoterra nel film ""L'esercito delle dodici scimmie""?";Virus;Guerra atomica;Riscaldamento;Meteorite;Per cercare di trovare una cura per il virus, gli scienziati usano i prigionieri e li mandano nel passato.
243-10;Brad Pitt al cinema;1;Quanti dei suoi figli aveva Brad Pitt intorno a lui alla fine del 2017?;Sei;Quattro;Otto;Cinque;I suoi figli sono: Maddox Chivan, Pax Thien, Zahara Marley, Shiloh Nouvel, Knox Léon e Vivienne Marcheline Jolie-Pitt.
243-11;Brad Pitt al cinema;2;In che anno è nato Brad Pitt a Shawnee, in Oklahoma?;1963;1964;1965;1975;"Individuato in una pubblicità di Levi, Brad Pitt è uscito dall'anonimato grazie a un piccolo ruolo nel film ""Thelma e Louise"" di Ridley Scott."
243-12;Brad Pitt al cinema;2;"Qual è il nome di Brad Pitt nel film ""Inglorious Basterds""?";Aldo Raine;Hans Landa;Fredrick Zoller;Hugo Stilglitz;Aldo ha un forte accento e un grande flusso di parole, e un fisico altalenante degli Appalachi, accentuato dalle sue origini amerindi.
243-16;Brad Pitt al cinema;2;Durante le riprese di quale film Brad si è innamorato di Angelina Jolie?;"""Mr. et Mrs. Smith""";"""Fury""";"""Kalifornia""";"""Le Mexicain""";"Il primo fotogramma del film, che mostra un elicottero sopra una città della Colombia, è tratto dal film ""Pericolo immediato""."
243-17;Brad Pitt al cinema;2;"Chi ha diretto il film ""E nel mezzo scorre un fiume"", pubblicato nel 1992?";Robert Redford;David Fincher;Quentin Tarantino;Steven Soderbergh;Robert Redford impiegò anni prima di riuscire a convincere Norman Maclean a dargli i diritti per adattare il suo libro.
243-18;Brad Pitt al cinema;2;"Quale attrice francese fa parte del cast del film ""Alliés"", uscito nel 2016?";Marion Cotillard;Catherine Deneuve;Mélanie Laurent;Juliette Binoche;Brad Pitt ha suggerito di girare le scene in ordine cronologico della trama, qualcosa di piuttosto raro nel cinema.
243-19;Brad Pitt al cinema;2;"Nel film ""Seven"", come si chiama il serial killer interpretato da Kevin Spacey?";John Doe;Gerry Lane;Max Vatan;Jackie Kogan;Kevin Spacey non viene deliberatamente accreditato nei titoli di testa in modo da lasciare che il mistero penda sull'identità del killer.
243-20;Brad Pitt al cinema;2;Quale marca di jeans ha pubblicizzato Brad Pitt per quello fuori dall'ombra?;Levi's;Lee Cooper;Pepe Jeans;Wrangler;"Prima di ciò, Brad Pitt ha risposto in particolare a Johnny Depp in ""21 Jump Street"" e ha recitato nel film horror ""Cutting Class""."
243-21;Brad Pitt al cinema;3;"In quale villaggio francese si trova Brad Pitt nel film ""Inglorious Basterds""?";Nadine;Josephine;Simone;Claudine;Se ci riferiamo alle indicazioni fornite al tenente Hicox prima della sua missione, sarebbe situato nel dipartimento dell'Oise.
243-23;Brad Pitt al cinema;3;A quale film con Brad Pitt è stato vietato l'ingresso in Cina quando è partito?;"""Sept ans au Tibet""";"""Sleepers""";"""Seven""";"""Fight Club""";La fedeltà del film agli eventi storici è contestata da Gary Wilson, giornalista del mondo dei lavoratori.
243-25;Brad Pitt al cinema;3;Quale film Brad Pitt ha ricevuto un Teen Choice Awards nel 2004?;"""Troie""";"""Babel""";"""Ocean's Eleven""";"""Le Mexicain""";Una versione lunga del film (30 minuti in più) è costata $ 1 milione in più al budget originale di $ 150 milioni.
243-26;Brad Pitt al cinema;3;"Quale di questi attori non recita al fianco di Brad Pitt nel film ""Cartel""?";Morgan Freeman;Michael Fassbender;Javier Bardem;Dean Norris;"Il film ""Cartel"" è dedicato alla memoria di Tony Scott, fratello del regista Ridley Scott, morto durante le riprese del film."
243-28;Brad Pitt al cinema;3;"In che anno è stato pubblicato il libro che ha ispirato il film ""Intervista con un vampiro""?";1976;1947;1982;1964;In questo libro di Anne Rice, un vampiro racconta la storia della sua vita a una giornalista di New Orleans negli anni '80.
243-30;Brad Pitt al cinema;3;"In quale città Louis e Claudia incontrano Armand in ""Intervista con un vampiro""?";Parigi;Roma;Siviglia;Berlino;River Phoenix avrebbe dovuto interpretare il ruolo dell'intervistatore, ma è morto poco prima dell'inizio delle riprese.
244-1;Narrativa per tutti;1;"Quale attore interpreta l'eroe del film ""Independance Day"", uscito nel 1996?";Will Smith;Bruce Willis;Jeff Goldblum;Tom Cruise;"""Independance Day"" è stato pubblicato nel 2010 in una versione lunga (edizione speciale) con otto minuti di scene aggiuntive."
244-2;Narrativa per tutti;1;"Chi ha immaginato lo scenario della saga di ""Star Wars"" negli anni '70?";Georges Lucas;Quentin Tarantino;James Cameron;J.J. Abrams;"George Lucas è anche il creatore e sceneggiatore della saga ""Indiana Jones"", diretta dal suo amico Steven Spielberg."
244-4;Narrativa per tutti;1;"Su quale pianeta del nostro Sistema Solare si svolge l'azione del film ""John Carter""?";Marzo;Giove;Saturno;Plutone;"È un adattamento gratuito del romanzo ""A Princess of Mars"" dell'autore americano Edgar Rice Burroughs, pubblicato nel 1917."
244-5;Narrativa per tutti;1;Quale attore interpreta un bicentenario in un film del 1999?;Robin Williams;Sam Neil;Kevin Spacey;Guy Pearce;La trama del film esplora questioni di umanità, schiavitù, libertà intellettuale, conformità, sesso, amore e mortalità.
244-8;Narrativa per tutti;1;"Quale attore talentuoso e sexy si è trovato ""Alone on Mars""?";Matt Damon;Clive Owen;Will Smith;Bruce Willis;Seguace del concept, Matt Damon ha accettato di interpretare il personaggio di Mark Watney due giorni dopo aver ricevuto la sceneggiatura.
244-9;Narrativa per tutti;1;Cosa stanno monitorando i membri dell'organizzazione ultra segreta Men in Black?;Alieni;Presidenti;Animali;Uragani;Grazie alle loro tecnologie avanzate, sono praticamente inesistenti, cancellando la memoria di testimoni fastidiosi.
244-11;Narrativa per tutti;2;"In quale serie è stato scoperto Olivia Cooke, presente nel film ""The Signal""?";"""Bates Motel""";"""Vampire Diaries""";"""Westworld""";"""Game of Thrones""";"Nel 2018, ha girato il suo primo film di successo per ""Ready Player One"", un film di fantascienza diretto da Steven Spielberg."
244-12;Narrativa per tutti;2;"Chi ha ricevuto numerosi riconoscimenti per i costumi per il film ""Il quinto elemento""?";Jean-Paul Gaultier;Pierre Cardin;Coco Chanel;John Galiano;Il bambino alla moda è globalmente considerato un simbolo della cultura francese ed è diventato un'icona.
244-13;Narrativa per tutti;2;"Quale attore incarna l'agente assicurativo Jacq Vaucan nel film ""Automata""?";Antonio Banderas;Will Smith;Sam Worthington;Ethan Hawke;La società di robotica ROC sta costruendo il Pilgrim 7000, un robot umanoide con un biokernel con intelligenza quantistica.
244-14;Narrativa per tutti;2;"Chi sostituisce gli uomini nei ring del film ""Real Steel""?";Robot;Animali;Ologrammi;Giocattoli;"""Real Steel"" include diversi riferimenti al film ""Rocky"", il robot che sembra non avere alcuna possibilità contro il campione."
244-17;Narrativa per tutti;2;"Qual è la nazionalità di Pierre Boulle, autore del romanzo ""Il pianeta delle scimmie""?";Francese;Svizzera;Belga;Canadese;Cinque anni dopo la morte di Pierre Boulle, sua nipote e suo marito scoprirono nuovi manoscritti inediti negli archivi.
244-20;Narrativa per tutti;2;"Chi ha composto la musica per il film ""The Fifth Element""?";Eric Serra;Hans Zimmer;John Williams;Marco Beltrami;"È la cantante Inva Mula che interpreta l'estratto di ""Lucia di Lammermoor"" di Gaetano Donizetti, ""Il dolce suono"" e la ""Diva Dance""."
244-22;Narrativa per tutti;3;"Cosa gestisce L'Union nel film americano-canadese ""Repo Men""?";Donazione di organi;Cloni;Robot;Astronavi;Le persone che non pagano i loro debiti pesanti dopo un trapianto di organi si trovano di fronte a uomini pronti contro termine, i compratori.
244-23;Narrativa per tutti;3;Nel cinema, quale movimento sostiene la tecnologia per migliorare la condizione umana?;Transumanesimo;Probiotico;Transgenetica;Tecnogenetica;I transumanisti considerano la disabilità, la sofferenza, la malattia, l'invecchiamento o la morte inutili.
244-24;Narrativa per tutti;3;"Nel 2019, chi domina il pianeta Terra nel film ""Daybreakers""?";Vampiri;Lupi mannari;Alieni;Demoni;"Sebbene non sia stato dimostrato alcun collegamento, la sceneggiatura di ""Daybreakers"" fa venire in mente il romanzo ""Attacking the invisible"" di A."
244-25;Narrativa per tutti;3;"Cosa stiamo cercando di trasferire al film ""Renaissances"" con Ben Kingsley?";Coscienza;Intelligenza;Organi;Sangue contaminato;"La premessa del film è molto vicina al film ""The Diabolical Operation"", diretto da John Frankenheimer, pubblicato nel 1966."
244-28;Narrativa per tutti;3;In quale film Johnny Depp trasferisce la coscienza su un computer?;"""Transcendance""";"""Renaissance""";"""Aeon Flux""";"""The Island""";"""Transcendance"" è in origine una sceneggiatura di Jack Paglen che ha sviluppato parlando a lungo con sua moglie, un informatico."
244-30;Narrativa per tutti;3;"Quale attore doveva originariamente indossare il costume ""Predator"" del 1987?";J-C Vandamme;Sylvester Stallone;Dolph Lungdren;Samuel L. Jackson;Jean-Claude Vandamme verrà sostituito durante le riprese, credendo che per lui il costume fosse troppo pesante e difficile da indossare.
246-1;Misteri del mondo;1;In quale città del New Mexico si sarebbe schiantato un UFO?;Roswell;Albuquerque;Santa Fé;Las Vegas;Il sito dell'impatto si trova a 120 km dalla città stessa, più vicino a Corona, ma la base di Roswell era responsabile delle indagini.
246-4;Misteri del mondo;1;Nell'immaginazione degli uomini, di che colore sarebbero gli extraterrestri?;Grigio;Viola;Blu;Rosso;È con l'incontro di Kelly-Hopkinsville che la rappresentazione dei piccoli grigi si ancorerà alla coscienza popolare.
246-6;Misteri del mondo;1;Qual è stato il boom del turismo soprannominato il mostro di Loch Ness?;Nessie;Jessie;Lucie;Locky;Questa leggendaria creatura del lago che si crede viva in Scozia è descritta come simile a un serpente marino o un plesiosauro.
246-11;Misteri del mondo;2;Per quale scopo emergono le larve di Magicicada ogni 17 anni?;Riprodurre;Mangiare;Trasformare;Suicidarsi;La diciassettenne Cicada si trova negli Stati Uniti orientali, dalla Louisiana al Massachusetts e dalla Georgia al Wisconsin.
246-12;Misteri del mondo;2;In che anno la CIA è stata costretta a confermare l'esistenza dell'Area 51?;2013;2014;2012;2011;Il 15 agosto 2013, un documento top secret di 400 pagine è stato declassificato, formalizzando l'esistenza dell'Area 51 in Nevada.
246-16;Misteri del mondo;2;Qual è il soggetto del manoscritto Voynich, illustrato e anonimo?;Piante sconosciute;Leggende pagane;Sesso;Mappa del tesoro;Nonostante i tentativi dei crittografi, la natura esatta di questo documento, il suo scopo e il suo autore rimangono un enigma.
246-19;Misteri del mondo;2;In che anno le linee di Nazca sono state inserite nell'elenco dell'UNESCO?;1994;1985;2006;1977;Queste grandi figure disegnate a terra per diversi chilometri sono visibili nel deserto di Nazca, nel sud del Perù.
246-20;Misteri del mondo;2;Da quale regione della Francia è venuta la prima menzione incontrastata della Sindone di Torino?;Champagne;Borgogna;Dordogne;Normandia;Questo lenzuolo di lino ingiallito lungo quattro metri mostra un'immagine sfocata di un uomo con ferite compatibili con la crocifissione.
246-21;Misteri del mondo;3;Quali farfalle del Nord America volano per 4000 km per migrare verso sud?;Monarchi;Atlides;Calospila;Godyris;Nella fase adulta, la farfalla monarca mostra dimorfismo sessuale. I maschi sono più alti ma le loro ali sono più sottili.
246-22;Misteri del mondo;3;Qual è la particolarità di alcune pietre nella Valle della Morte?;Si muovono;Fischiettano;Esplodono;Sono vuoti;La Death Valley è un deserto che fa parte del deserto del Mojave e ha un clima subtropicale desertico caldo.
246-23;Misteri del mondo;3;In che anno Jerry Ehman ha ricevuto il segnale Wow di origine inspiegabile?;1977;1987;1969;2001;Di origine inspiegabile, questo segnale di 72 secondi non è stato rilevato da allora e ha ricevuto una significativa attenzione da parte dei media.
246-26;Misteri del mondo;3;Qual era la nazionalità di Pernier che scoprì il disco di Festo?;Italiano;Francese;Austriaco;Canadese;Il suo diametro è di circa sedici centimetri ed è ricoperto, su entrambi i lati, da geroglifici stampati con punzoni.
246-27;Misteri del mondo;3;In quante lingue sono scritti i Dieci Comandamenti delle Georgia Guidestones?;Otto;Sei;Dieci;Quindici;La targa a terra fornisce riferimenti astronomici e promette una capsula del tempo sepolta, da aprire senza una data precisa.
246-28;Misteri del mondo;3;In che anno è stata ritrovata la Mary Celeste a bordo intatta ma senza equipaggio?;1872;1972;1672;1772;Il mistero che circonda la scomparsa dei marinai non è mai stato risolto, lasciando la Mary Celeste una famosa nave fantasma.
246-30;Misteri del mondo;3;Quale sito fu visitato per la prima volta dagli archeologi nel 1911 nella valle dell'Indo?;Mohenjo-daro;Teotihuacan;Machu Picchu;Cartagine;La città rivela un'urbanizzazione premurosa e pianificata nella disposizione delle strade, formando una griglia e un viale largo 10 metri.
247-1;Central Park;1;Quanto è grande Central Park nel quartiere di Manhattan?;341 ha;234 ha;198 ha;443 ha;Il parco è gestito dalla Central Park Conservancy che ha un budget annuale di $ 200 milioni.
247-3;Central Park;1;In quale edificio di lusso ai margini di Central Park si trovava John McEnroe?;Beresford;Eldorado;Ansonia;One57;Il Beresford, come i San Remo Apartments, ospita anche una coppia di residenti inaspettati: i falchi.
247-5;Central Park;1;Quale roccia è anche il punto più alto di Central Park?;Summit Rock;Rat Rock;Vista Rock;Line Rock;Situato nella parte occidentale del parco, all'83a strada, Summit Rock raggiunge l'elevazione di 137,5 piedi, quasi 42 metri di altezza.
247-6;Central Park;1;A chi è dedicato lo Strawberry Fields Memorial, progettato da Bruce Kelly?;John Lenon;Michael Jackson;Elvis Presley;Jimi Hendrix;Strawberry Fields è stato inaugurato il 45 ° compleanno di John Lennon, il 9 ottobre 1985, alla presenza della sua vedova Yoko Ono.
247-7;Central Park;1;In quale anno è stato celebrato con grande sfarzo il 150 ° anniversario del parco?;2003;1993;1983;2013;Fu necessario distruggere lì 300.000 metri cubi di rocce, prosciugare il terreno paludoso e portare un'enorme quantità di terra.
247-9;Central Park;1;Per quale attività il Reservoir è meglio conosciuto dai newyorkesi?;Jogging;Pesca;Sci nautico;Immersioni;La pista da jogging di 2,54 km che circonda questo grande specchio d'acqua accoglie migliaia di sportivi che lo percorrono ogni giorno.
247-10;Central Park;1;Quanti ponti ha Central Park nel complesso?;36;24;12;48;I 36 ponti costruiti da Vaux sono tutti unici nella loro architettura e costruiti con granito, scisto o metallo.
247-12;Central Park;2;Come si chiamava Central Park dopo la crisi economica del 1929?;Hooverville;Kibera;Township;Trenchtown;Una serie di baraccopoli sorse negli Stati Uniti durante la Grande Depressione, dal 1929 fino agli anni '40.
247-13;Central Park;2;Su quale roccia di Central Park è costruito il Castello del Belvedere?;Vista Rock;Rat Rock;Summit Rock;Body Rock;Realizzato in scisto, è con Summit Rock una delle formazioni naturali più alte del parco, che culmina a circa 40 metri.
247-15;Central Park;2;Quale area di Central Park è stata utilizzata come pascolo fino al 1934?;Sheep Meadow;High Line;Bowling Green;Pelham Bay;Attualmente è un prato molto adatto per oziare e prendere il sole, con i newyorkesi che lo usano come spiaggia.
247-17;Central Park;2;Su quale roccia quasi circolare pratichi il bouldering?;Rat Rock;Summit Rock;Vista Rock;Green Rock;Questa roccia di scisto, nota anche come roccia degli arbitri, deve il suo nome ai ratti che vi proliferano di notte.
247-20;Central Park;2;Quanti campi sportivi ha Central Park fino ad oggi?;21;11;31;41;Central Park offre molte attività per bambini, tra cui un teatro delle marionette allo Swedish Cottage.
247-22;Central Park;3;Quanti alberi sono stati piantati durante lo sviluppo del parco?;500.000;400.000;300.000;200.000;1.500 operai hanno lavorato ogni giorno per piantare questi 500.000 alberi. Completato nel 1869, il sito ha causato la morte di cinque lavoratori.
247-23;Central Park;3;Quale parco specializzato è stato creato nel 1864 all'interno dello stesso Central Park?;Uno zoo;Un circo;Una riserva;Un campeggio;Lo zoo ospita orsi polari e specie animali in via di estinzione come il tamarindo, il rospo del Wyoming o il panda minore.
247-24;Central Park;3;A chi Fiorello LaGuardia ha affidato il compito di riabilitare Central Park?;Robert Moses;Daniel Burnham;Paul Davidoff;Kevin Lynch;Il capomastro è l'architetto di New York, Long Island, Rockland County e Westchester County.
247-26;Central Park;3;In quante parti Olmsted voleva separare il suo futuro parco?;Tre;Quattro;Cinque;Sei;Una parte pastorale, una pittoresca e una parte formale che accolgono una fontana e uno specchio d'acqua.
247-28;Central Park;3;Quale fontana di Central Park fu progettata da Emma Stebbins nel 1868?;Bethesda;McMillan;Birraio;Vaillancourt;I quattro cherubini della fontana inaugurata nel 1873 rappresentano le virtù: temperanza, purezza, prosperità e pace.
248-1;Pamela Anderson;1;Che ruolo ha rivelato al mondo Pamela Anderson?;CJ Parker;Skyler Dayton;Vallery Irons;Stephanie Holden;"""Baywatch"" rimane la serie più guardata al mondo con oltre un miliardo di spettatori a settimana."
248-3;Pamela Anderson;1;In quale film interpreta una sexy mercenaria in un futuro alla deriva?;"""Barb Wire""";"""Naked Souls""";"""No Rules""";"""Jackhammer""";Diretto da David Hogan, uscito nel 1996, il film è basato sull'omonima serie di fumetti di Dark Horse Comics.
248-4;Pamela Anderson;1;In quale video musicale della cantante francese Pamela Anderson è apparsa nel 2016?;Julien Doré;Julien Clerc;Pascal Obispo;Patrick Bruel;"Pamela Anderson fa un'apparizione nel video musicale della canzone ""Le Lac"", diretta dallo stesso Julien Doré e da Brice VDH."
248-7;Pamela Anderson;1;Con quale calciatrice dell'OM Pamela Anderson si è trasferita al Marsiglia?;Adil Rami;Bouna Sarr;Jordan Amavi;Dimitri Payet;Con i Blues, Adil Rami ha partecipato a Euro 2012, Euro 2016 e ai Mondiali 2018 che ha vinto con la sua squadra.
248-8;Pamela Anderson;1;Di quale rivista è Pamela Anderson la detentrice del record di copertina?;"""Playboy""";"""Lui""";"""Elle""";"""Max""";Grazie alla sua plastica e al suo petto di un metro, ha posato tredici volte per i numeri successivi dell'edizione americana.
248-9;Pamela Anderson;1;Quanti figli ha avuto Pamela Anderson con Tommy Lee?;Due;Tre;Quattro;Cinque;Sposati solo un mese dopo il loro incontro, hanno avuto due figli: Brandon Thomas nato nel 1996 e Dylan Jagger nato nel 1997.
248-12;Pamela Anderson;2;Quale serie TV è stata interpretata e prodotta da Pamela Anderson?;"""V.I.P.""";"""Naked City""";"""Dominion""";"""Love Therapy""";La serie andata in onda nel 1999 era un mix di azione e commedia in cui Pamela Anderson si divertiva a suonare con la sua immagine scandalistica.
248-13;Pamela Anderson;2;"Quante stagioni hanno le serie televisive ""Letture di una bionda""?";Due;Tre;Quattro;Cinque;Stanca di passare il tempo a fare festa, Skyler Dayton decide di cambiare vita e viene assunta in una piccola libreria.
248-14;Pamela Anderson;2;"Con quale attore di ""Baywatch"" Pamela Anderson ha avuto una storia d'amore?";David Charvet;David Hasselhoff;Parker Stevenson;Billy Warlock;"L'attore e cantante francese David Charvet è noto per i suoi ruoli in ""Baywatch"" e ""Melrose Place"" negli anni '90."
248-15;Pamela Anderson;2;Nel 2003, in quale film di David Zucker interpretava Becca?;"""Scary Movie 3""";"""An American Carol""";"""Prof et Rebelle""";"""Baseketball""";Becca e Cathy sono due bionde senza cervello. Cathy è stata la prima vittima, quando lei e Becca erano da sole a casa sua.
